Trip_ID,City,Country,Region,Latitude,Longitude,Currency,Travel_Date,Duration_Days,No_of_Travelers,Budget_Per_Person_USD,Total_Budget_USD,Travel_Type,Airline,Accommodation_Type,Season,Transport_Mode,Visa_Type,Rating,Trip_Purpose,Distance_KM
TRIP-021993,Jakarta,Indonesia,Asia,-6.2088,106.8456,IDR,27-02-2023,20,8,3619.43,28955.44,Backpacking,United,4-Star Hotel,Summer,Walking Tour,On Arrival,4.5,Hiking,1829.4
TRIP-021994,Reykjavik,Iceland,Europe,64.1265,-21.8174,ISK,26-06-2018,18,5,1240.13,6200.65,Backpacking,Singapore Airlines,5-Star Hotel,Summer,Train,Visa Free,2,Cultural,1236.8
TRIP-021995,Lagos,Nigeria,Africa,6.5244,3.3792,NGN,28-10-2024,28,4,1506.68,6026.72,Business,Emirates,Guest House,Winter,Train,Visa Free,5,Beach,10013.3
TRIP-021996,Santiago,Chile,South America,-33.4489,-70.6693,CLP,29-12-2021,9,7,6497.11,45479.77,Family,Turkish Airlines,Boutique Hotel,Summer,Car Rental,Tourist Visa,5,Shopping,217
TRIP-021997,Bogota,Colombia,South America,4.711,-74.0721,COP,15-04-2022,22,1,9767.19,9767.19,Leisure,Korean Air,3-Star Hotel,Winter,Car Rental,On Arrival,4,Shopping,6317.1
TRIP-021998,Tel Aviv,Israel,Middle East,32.0853,34.7818,ILS,28-04-2018,20,6,3627.38,21764.28,Family,Singapore Airlines,Hostel,Winter,Bicycle,Business Visa,3.5,Wildlife Safari,5454.4
TRIP-021999,Dubai,UAE,Middle East,25.2048,55.2708,AED,15-11-2021,8,10,9439.89,94398.9,Budget,Qatar Airways,Hostel,Winter,Train,Transit Visa,4.5,Cultural,8842.6
TRIP-022000,Muscat,Oman,Middle East,23.588,58.3829,OMR,13-11-2020,11,8,9217.03,73736.24,Leisure,Delta,4-Star Hotel,Summer,Bicycle,E-Visa,3.5,Photography,1973.7
TRIP-022001,Havana,Cuba,North America,23.1136,-82.3666,CUP,11-01-2024,7,3,9496.74,28490.22,Honeymoon,Cathay Pacific,Homestay,Autumn,Motorbike,E-Visa,2,Sightseeing,9037.1
TRIP-022002,Karachi,Pakistan,Asia,24.8607,67.0011,PKR,14-09-2020,13,5,1852.94,9264.7,Group Tour,ANA,Camping,Spring,Train,E-Visa,2,Hiking,4058.8
TRIP-022003,Tbilisi,Georgia,Europe/Asia,41.6938,44.8015,GEL,02-10-2021,23,6,5735.02,34410.12,Leisure,IndiGo,5-Star Hotel,Autumn,Motorbike,E-Visa,4,Shopping,3371.6
TRIP-022004,Tallinn,Estonia,Europe,59.437,24.7536,EUR,03-09-2022,7,4,9730.34,38921.36,Adventure,British Airways,Boutique Hotel,Winter,Cruise,Business Visa,3.5,Skiing,11162.4
TRIP-022005,Paris,France,Europe,48.8566,2.3522,EUR,12-12-2020,8,8,5816.65,46533.2,Family,Lufthansa,Camping,Summer,Train,On Arrival,5,Shopping,7855.6
TRIP-022006,Beijing,China,Asia,39.9042,116.4074,CNY,24-01-2023,14,10,5290.28,52902.8,Luxury,Korean Air,Resort,Spring,Motorbike,On Arrival,5,Diving,4710.3
TRIP-022007,Singapore,Singapore,Asia,1.3521,103.8198,SGD,14-11-2022,12,9,727.43,6546.87,Budget,Delta,Airbnb,Summer,Train,Visa Free,4,Food Tour,410.7
TRIP-022008,Berlin,Germany,Europe,52.52,13.405,EUR,02-10-2022,26,8,469.1,3752.8,Family,Turkish Airlines,Airbnb,Spring,Walking Tour,Business Visa,4.5,Cultural,3304
TRIP-022009,Toronto,Canada,North America,43.6532,-79.3832,CAD,14-12-2020,19,9,6827.65,61448.85,Honeymoon,Air India,Guest House,Summer,Motorbike,Visa Free,1,Food Tour,1646.6
TRIP-022010,Lisbon,Portugal,Europe,38.7223,-9.1393,EUR,15-12-2022,10,8,8153.68,65229.44,Luxury,Qatar Airways,3-Star Hotel,Winter,Cruise,E-Visa,3,Photography,496.3
TRIP-022011,Osaka,Japan,Asia,34.6937,135.5023,JPY,20-01-2023,20,5,992.64,4963.2,Group Tour,Turkish Airlines,Resort,Winter,Flight,Tourist Visa,1,Wildlife Safari,2931.8
TRIP-022012,Lisbon,Portugal,Europe,38.7223,-9.1393,EUR,18-07-2019,29,3,3955.51,11866.53,Backpacking,United,5-Star Hotel,Winter,Walking Tour,On Arrival,2.5,Wildlife Safari,2248.5
TRIP-022013,Kathmandu,Nepal,Asia,27.7172,85.324,NPR,05-05-2024,15,1,6813.01,6813.01,Group Tour,British Airways,Boutique Hotel,Summer,Flight,Business Visa,5,Beach,12596.3
TRIP-022014,Prague,Czech Republic,Europe,50.0755,14.4378,CZK,21-04-2020,14,1,4057.35,4057.35,Backpacking,Qatar Airways,Guest House,Autumn,Motorbike,Visa Free,3,Shopping,1399
TRIP-022015,Dhaka,Bangladesh,Asia,23.8103,90.4125,BDT,12-04-2020,26,2,5501.52,11003.04,Group Tour,Air France,Guest House,Summer,Bicycle,Business Visa,4.5,Cultural,8010.2
TRIP-022016,Berlin,Germany,Europe,52.52,13.405,EUR,31-08-2021,22,5,2283.62,11418.1,Leisure,IndiGo,Airbnb,Autumn,Cruise,Tourist Visa,5,Wildlife Safari,1622
TRIP-022017,Los Angeles,USA,North America,34.0522,-118.2437,USD,10-11-2023,28,3,8864.23,26592.69,Honeymoon,Cathay Pacific,4-Star Hotel,Summer,Cruise,Transit Visa,3.5,Skiing,9364.6
TRIP-022018,Manila,Philippines,Asia,14.5995,120.9842,PHP,08-12-2022,18,10,7139.47,71394.7,Luxury,Singapore Airlines,Guest House,Summer,Bicycle,E-Visa,4,Wildlife Safari,13005.4
TRIP-022019,Santorini,Greece,Europe,36.3932,25.4615,EUR,19-05-2023,4,9,4648.09,41832.81,Group Tour,Turkish Airlines,3-Star Hotel,Winter,Flight,Business Visa,2.5,Photography,4279.7
TRIP-022020,Barcelona,Spain,Europe,41.3851,2.1734,EUR,15-03-2024,4,4,1820.58,7282.32,Group Tour,Delta,3-Star Hotel,Autumn,Bus,Transit Visa,4,Hiking,5902.9
TRIP-022021,Ho Chi Minh City,Vietnam,Asia,10.8231,106.6297,VND,05-12-2020,17,3,1494.89,4484.67,Luxury,IndiGo,4-Star Hotel,Spring,Bicycle,On Arrival,5,Wildlife Safari,306.1
TRIP-022022,Nairobi,Kenya,Africa,-1.2921,36.8219,KES,27-10-2021,18,2,4312.43,8624.86,Honeymoon,Delta,Boutique Hotel,Winter,Cruise,On Arrival,1.5,Skiing,3012
TRIP-022023,Hanoi,Vietnam,Asia,21.0285,105.8542,VND,17-02-2023,12,4,1462.94,5851.76,Budget,Emirates,3-Star Hotel,Summer,Car Rental,On Arrival,2.5,Photography,7607.2
TRIP-022024,Vienna,Austria,Europe,48.2082,16.3738,EUR,20-07-2023,6,5,682.01,3410.05,Backpacking,Korean Air,Hostel,Spring,Motorbike,Visa Free,5,Beach,4594.7
TRIP-022025,Vienna,Austria,Europe,48.2082,16.3738,EUR,31-03-2023,13,9,4600.5,41404.5,Business,IndiGo,Guest House,Autumn,Car Rental,E-Visa,4,Beach,11442.6
TRIP-022026,Amman,Jordan,Middle East,31.9454,35.9284,JOD,30-06-2024,9,6,7966.87,47801.22,Luxury,Qatar Airways,Homestay,Autumn,Motorbike,Tourist Visa,1.5,Beach,11039
TRIP-022027,Bali,Indonesia,Asia,-8.3405,115.092,IDR,01-04-2020,26,9,3768.87,33919.83,Backpacking,Emirates,Boutique Hotel,Spring,Bus,Business Visa,4,Shopping,7917.6
TRIP-022028,Tel Aviv,Israel,Middle East,32.0853,34.7818,ILS,05-09-2018,23,10,4251.46,42514.6,Leisure,IndiGo,Resort,Autumn,Car Rental,On Arrival,1,Skiing,14656.8
TRIP-022029,Lima,Peru,South America,-12.0464,-77.0428,PEN,12-08-2023,1,9,7728.45,69556.05,Backpacking,Delta,Homestay,Winter,Walking Tour,Transit Visa,3,Beach,4099.2
TRIP-022030,Amsterdam,Netherlands,Europe,52.3676,4.9041,EUR,11-12-2023,13,6,825.2,4951.2,Backpacking,Air France,5-Star Hotel,Autumn,Train,Visa Free,3,Diving,1730.5
TRIP-022031,Karachi,Pakistan,Asia,24.8607,67.0011,PKR,23-10-2023,28,8,1772.84,14182.72,Group Tour,Turkish Airlines,Resort,Summer,Flight,On Arrival,5,Skiing,3212.6
TRIP-022032,Santiago,Chile,South America,-33.4489,-70.6693,CLP,16-07-2024,3,10,9521.47,95214.7,Budget,British Airways,5-Star Hotel,Winter,Car Rental,Visa Free,5,Food Tour,4091.5
TRIP-022033,Prague,Czech Republic,Europe,50.0755,14.4378,CZK,22-09-2022,13,6,9519.35,57116.1,Backpacking,Singapore Airlines,5-Star Hotel,Summer,Cruise,Business Visa,3.5,Photography,6761.8
TRIP-022034,Oslo,Norway,Europe,59.9139,10.7522,NOK,21-03-2019,5,10,266.08,2660.8,Budget,Air India,Resort,Spring,Bicycle,E-Visa,2.5,Beach,5914.8
TRIP-022035,Kuala Lumpur,Malaysia,Asia,3.139,101.6869,MYR,10-08-2019,19,9,3726.93,33542.37,Group Tour,Delta,Boutique Hotel,Autumn,Motorbike,Tourist Visa,4,Food Tour,5296.2
TRIP-022036,Tallinn,Estonia,Europe,59.437,24.7536,EUR,03-07-2024,21,7,4072.29,28506.03,Luxury,Air France,4-Star Hotel,Summer,Motorbike,E-Visa,1,Food Tour,2111.1
TRIP-022037,Dubai,UAE,Middle East,25.2048,55.2708,AED,07-08-2022,14,1,6161.06,6161.06,Family,IndiGo,3-Star Hotel,Summer,Bus,Tourist Visa,3.5,Skiing,4290.6
TRIP-022038,Tbilisi,Georgia,Europe/Asia,41.6938,44.8015,GEL,24-12-2023,17,8,1991.25,15930,Honeymoon,Cathay Pacific,Airbnb,Spring,Bicycle,Visa Free,1,Diving,3287.6
TRIP-022039,Stockholm,Sweden,Europe,59.3293,18.0686,SEK,06-05-2018,6,3,4482.34,13447.02,Budget,Cathay Pacific,Boutique Hotel,Autumn,Bus,Visa Free,1.5,Photography,5500.8
TRIP-022040,Casablanca,Morocco,Africa,33.5731,-7.5898,MAD,08-05-2021,4,6,5669.02,34014.12,Leisure,Thai Airways,Guest House,Spring,Train,E-Visa,2,Cultural,5839.9
TRIP-022041,Barcelona,Spain,Europe,41.3851,2.1734,EUR,26-01-2024,9,8,494.55,3956.4,Group Tour,Singapore Airlines,Homestay,Spring,Bus,Tourist Visa,2.5,Food Tour,4932.7
TRIP-022042,San Francisco,USA,North America,37.7749,-122.4194,USD,23-09-2020,6,8,8486.22,67889.76,Family,Singapore Airlines,3-Star Hotel,Winter,Motorbike,E-Visa,2,Wildlife Safari,2958.9
TRIP-022043,Tallinn,Estonia,Europe,59.437,24.7536,EUR,02-09-2019,23,4,9219.48,36877.92,Luxury,Singapore Airlines,Resort,Spring,Bicycle,On Arrival,4.5,Shopping,10085.9
TRIP-022044,Mumbai,India,Asia,19.076,72.8777,INR,24-10-2024,17,3,2680.54,8041.62,Honeymoon,Lufthansa,Hostel,Summer,Walking Tour,On Arrival,5,Wildlife Safari,3295.5
TRIP-022045,Kuala Lumpur,Malaysia,Asia,3.139,101.6869,MYR,13-05-2021,5,3,9234.94,27704.82,Adventure,Korean Air,Boutique Hotel,Winter,Bicycle,On Arrival,2,Skiing,8584.3
TRIP-022046,Riga,Latvia,Europe,56.9496,24.1052,EUR,19-10-2024,28,8,6787.68,54301.44,Business,Thai Airways,Camping,Winter,Train,Tourist Visa,3.5,Shopping,4127.6
TRIP-022047,Mexico City,Mexico,North America,19.4326,-99.1332,MXN,04-03-2021,15,4,4579.86,18319.44,Backpacking,Emirates,Guest House,Summer,Flight,Visa Free,3.5,Hiking,6137.6
TRIP-022048,Dublin,Ireland,Europe,53.3498,-6.2603,EUR,24-02-2024,16,6,7406.96,44441.76,Honeymoon,ANA,4-Star Hotel,Summer,Car Rental,Transit Visa,1,Shopping,10346.4
TRIP-022049,Barcelona,Spain,Europe,41.3851,2.1734,EUR,20-12-2021,15,5,9999.36,49996.8,Adventure,Singapore Airlines,Camping,Spring,Train,E-Visa,4,Shopping,10714.3
TRIP-022050,Athens,Greece,Europe,37.9838,23.7275,EUR,07-03-2022,1,3,4540.88,13622.64,Group Tour,Air India,Resort,Autumn,Bus,Tourist Visa,1.5,Beach,6880.8
TRIP-022051,Zurich,Switzerland,Europe,47.3769,8.5417,CHF,04-06-2023,20,6,4924.24,29545.44,Leisure,Qatar Airways,Camping,Summer,Bicycle,E-Visa,1.5,Hiking,10310.8
TRIP-022052,Sao Paulo,Brazil,South America,-23.5505,-46.6333,BRL,15-05-2018,27,4,1816.6,7266.4,Business,Korean Air,4-Star Hotel,Summer,Walking Tour,E-Visa,2,Diving,14694
TRIP-022053,Chiang Mai,Thailand,Asia,18.7883,98.9853,THB,09-01-2023,9,6,3385.57,20313.42,Leisure,Lufthansa,Hostel,Winter,Car Rental,Visa Free,2,Hiking,10945.9
TRIP-022054,Lisbon,Portugal,Europe,38.7223,-9.1393,EUR,26-07-2022,14,3,656.81,1970.43,Budget,Air France,4-Star Hotel,Winter,Cruise,Business Visa,2.5,Diving,14990.1
TRIP-022055,Ulaanbaatar,Mongolia,Asia,47.8864,106.9057,MNT,13-02-2020,4,4,9903.67,39614.68,Honeymoon,Lufthansa,5-Star Hotel,Winter,Flight,Tourist Visa,4,Diving,5485.7
TRIP-022056,Jakarta,Indonesia,Asia,-6.2088,106.8456,IDR,26-05-2019,20,8,1319.71,10557.68,Group Tour,United,Homestay,Summer,Car Rental,Visa Free,3,Wildlife Safari,13319.5
TRIP-022057,Krakow,Poland,Europe,50.0647,19.945,PLN,26-11-2019,27,8,4679.29,37434.32,Backpacking,Korean Air,Boutique Hotel,Autumn,Motorbike,Tourist Visa,4,Shopping,5076.6
TRIP-022058,New York,USA,North America,40.7128,-74.006,USD,23-12-2024,25,8,735.45,5883.6,Family,Air India,5-Star Hotel,Winter,Cruise,On Arrival,1,Skiing,1455.4
TRIP-022059,Miami,USA,North America,25.7617,-80.1918,USD,18-09-2020,16,2,5112.44,10224.88,Leisure,Korean Air,Hostel,Autumn,Bicycle,Transit Visa,4.5,Beach,14080.4
TRIP-022060,Almaty,Kazakhstan,Asia,43.222,76.8512,KZT,01-09-2020,23,2,552.17,1104.34,Family,Delta,Airbnb,Summer,Motorbike,Visa Free,4,Shopping,14084.5
TRIP-022061,Toronto,Canada,North America,43.6532,-79.3832,CAD,30-04-2024,15,4,4967.64,19870.56,Honeymoon,Emirates,4-Star Hotel,Autumn,Flight,Transit Visa,1,Wildlife Safari,9815.1
TRIP-022062,Dubai,UAE,Middle East,25.2048,55.2708,AED,03-03-2020,21,10,7428.37,74283.7,Family,Cathay Pacific,Resort,Autumn,Bicycle,Tourist Visa,4.5,Beach,12795.4
TRIP-022063,Split,Croatia,Europe,43.5081,16.4402,EUR,19-02-2021,11,4,211.27,845.08,Leisure,Air France,Homestay,Summer,Cruise,On Arrival,3.5,Food Tour,8661.9
TRIP-022064,Riga,Latvia,Europe,56.9496,24.1052,EUR,23-05-2023,30,5,2654.27,13271.35,Backpacking,Turkish Airlines,Boutique Hotel,Autumn,Cruise,Business Visa,4,Beach,5393.9
TRIP-022065,Chiang Mai,Thailand,Asia,18.7883,98.9853,THB,04-08-2021,16,10,9478.8,94788,Budget,Turkish Airlines,Airbnb,Summer,Car Rental,Transit Visa,1.5,Wildlife Safari,13367.6
TRIP-022066,Phuket,Thailand,Asia,7.8804,98.3923,THB,11-10-2019,22,8,766.18,6129.44,Budget,Lufthansa,Airbnb,Summer,Bus,Business Visa,4,Diving,784.5
TRIP-022067,Paris,France,Europe,48.8566,2.3522,EUR,04-03-2018,26,5,7954.75,39773.75,Family,Singapore Airlines,Boutique Hotel,Autumn,Motorbike,On Arrival,2,Food Tour,8135.2
TRIP-022068,Dakar,Senegal,Africa,14.7167,-17.4677,XOF,16-02-2022,8,5,9834.13,49170.65,Business,Lufthansa,Guest House,Autumn,Flight,Visa Free,4.5,Photography,3568.1
TRIP-022069,Riga,Latvia,Europe,56.9496,24.1052,EUR,12-01-2018,9,4,1688.75,6755,Budget,Delta,Guest House,Winter,Motorbike,Transit Visa,4,Skiing,2384.9
TRIP-022070,Santorini,Greece,Europe,36.3932,25.4615,EUR,26-09-2022,16,1,9294.58,9294.58,Budget,Turkish Airlines,5-Star Hotel,Summer,Bus,Business Visa,1,Shopping,6676.4
TRIP-022071,Cape Town,South Africa,Africa,-33.9249,18.4241,ZAR,29-06-2021,22,4,5424.91,21699.64,Solo,Singapore Airlines,Resort,Spring,Motorbike,E-Visa,3.5,Shopping,1060
TRIP-022072,Santiago,Chile,South America,-33.4489,-70.6693,CLP,15-01-2022,27,7,6442.88,45100.16,Group Tour,Thai Airways,Hostel,Winter,Walking Tour,E-Visa,4.5,Skiing,2745.9
TRIP-022073,Phuket,Thailand,Asia,7.8804,98.3923,THB,18-09-2024,18,1,334.42,334.42,Solo,Air India,Resort,Autumn,Bus,On Arrival,5,Wildlife Safari,142.8
TRIP-022074,Berlin,Germany,Europe,52.52,13.405,EUR,01-06-2024,12,2,6062.6,12125.2,Group Tour,Qatar Airways,Hostel,Spring,Walking Tour,Transit Visa,5,Cultural,7767.2
TRIP-022075,Prague,Czech Republic,Europe,50.0755,14.4378,CZK,24-08-2021,4,5,3016.61,15083.05,Budget,Thai Airways,Guest House,Autumn,Bicycle,Transit Visa,4,Food Tour,1124.4
TRIP-022076,Taipei,Taiwan,Asia,25.033,121.5654,TWD,02-04-2022,6,5,3655.68,18278.4,Budget,ANA,Camping,Autumn,Walking Tour,Transit Visa,3.5,Sightseeing,10472
TRIP-022077,Tel Aviv,Israel,Middle East,32.0853,34.7818,ILS,23-02-2019,29,6,1905.07,11430.42,Group Tour,British Airways,Hostel,Spring,Bus,On Arrival,1,Sightseeing,12923.9
TRIP-022078,Chiang Mai,Thailand,Asia,18.7883,98.9853,THB,06-10-2022,2,6,7744.72,46468.32,Budget,Cathay Pacific,3-Star Hotel,Summer,Cruise,Visa Free,2,Photography,4706.4
TRIP-022079,Split,Croatia,Europe,43.5081,16.4402,EUR,21-07-2024,21,10,5404.24,54042.4,Solo,Thai Airways,Camping,Summer,Bus,Tourist Visa,1,Skiing,466.3
TRIP-022080,Las Vegas,USA,North America,36.1699,-115.1398,USD,28-09-2021,3,3,6099.73,18299.19,Luxury,Korean Air,Camping,Autumn,Flight,Visa Free,3.5,Hiking,3837.2
TRIP-022081,Tokyo,Japan,Asia,35.6762,139.6503,JPY,16-12-2018,9,8,2663.36,21306.88,Budget,Turkish Airlines,Hostel,Autumn,Car Rental,Visa Free,1.5,Skiing,1195.2
TRIP-022082,Mexico City,Mexico,North America,19.4326,-99.1332,MXN,20-09-2019,8,9,7738.08,69642.72,Adventure,Cathay Pacific,4-Star Hotel,Winter,Motorbike,E-Visa,2.5,Hiking,5993.4
TRIP-022083,Venice,Italy,Europe,45.4408,12.3155,EUR,09-08-2022,1,10,4677.7,46777,Backpacking,Korean Air,Hostel,Winter,Walking Tour,Tourist Visa,2.5,Sightseeing,14773.4
TRIP-022084,Nairobi,Kenya,Africa,-1.2921,36.8219,KES,02-11-2022,6,2,483.57,967.14,Group Tour,United,Resort,Autumn,Car Rental,Transit Visa,1.5,Skiing,1564.9
TRIP-022085,Dar es Salaam,Tanzania,Africa,-6.7924,39.2083,TZS,21-09-2022,26,5,8123.5,40617.5,Honeymoon,Thai Airways,Homestay,Spring,Flight,Visa Free,4,Photography,6076.9
TRIP-022086,New York,USA,North America,40.7128,-74.006,USD,17-09-2022,6,6,3483.96,20903.76,Adventure,United,Homestay,Autumn,Cruise,Business Visa,2,Beach,5515.1
TRIP-022087,Paris,France,Europe,48.8566,2.3522,EUR,09-07-2024,19,2,6660.38,13320.76,Honeymoon,Turkish Airlines,Guest House,Spring,Cruise,Tourist Visa,1.5,Food Tour,9550.8
TRIP-022088,Seoul,South Korea,Asia,37.5665,126.978,KRW,15-12-2018,24,5,659.14,3295.7,Leisure,Air France,Guest House,Spring,Train,Business Visa,2,Food Tour,9120
TRIP-022089,Dubai,UAE,Middle East,25.2048,55.2708,AED,16-07-2019,26,4,6984.95,27939.8,Luxury,Cathay Pacific,3-Star Hotel,Autumn,Flight,Business Visa,2,Photography,6333.2
TRIP-022090,Krakow,Poland,Europe,50.0647,19.945,PLN,15-12-2021,16,3,9843.2,29529.6,Adventure,Cathay Pacific,Airbnb,Autumn,Car Rental,Business Visa,3.5,Skiing,12225
TRIP-022091,Barcelona,Spain,Europe,41.3851,2.1734,EUR,21-09-2023,12,2,5601.1,11202.2,Solo,Cathay Pacific,Boutique Hotel,Spring,Motorbike,Visa Free,3,Photography,1106.1
TRIP-022092,Miami,USA,North America,25.7617,-80.1918,USD,05-12-2024,9,10,7714.88,77148.8,Group Tour,Air France,Hostel,Summer,Bicycle,Visa Free,3,Wildlife Safari,13373.8
TRIP-022093,Tallinn,Estonia,Europe,59.437,24.7536,EUR,15-11-2020,6,10,7694.42,76944.2,Luxury,Air India,Guest House,Spring,Train,Tourist Visa,1.5,Sightseeing,8553
TRIP-022094,Reykjavik,Iceland,Europe,64.1265,-21.8174,ISK,14-07-2024,14,3,9070.2,27210.6,Luxury,Turkish Airlines,Hostel,Spring,Motorbike,Transit Visa,4,Shopping,9338.6
TRIP-022095,Ho Chi Minh City,Vietnam,Asia,10.8231,106.6297,VND,08-05-2022,3,1,8123.74,8123.74,Backpacking,Qatar Airways,Resort,Winter,Cruise,Transit Visa,4,Photography,2971.4
TRIP-022096,Mumbai,India,Asia,19.076,72.8777,INR,07-06-2022,7,6,5080.84,30485.04,Solo,Korean Air,Guest House,Winter,Motorbike,E-Visa,2.5,Skiing,7508.1
TRIP-022097,Bali,Indonesia,Asia,-8.3405,115.092,IDR,12-05-2020,19,7,9189.64,64327.48,Luxury,Cathay Pacific,3-Star Hotel,Summer,Bus,Transit Visa,2,Skiing,6427.1
TRIP-022098,Salzburg,Austria,Europe,47.8095,13.055,EUR,24-04-2022,3,4,6905.27,27621.08,Honeymoon,IndiGo,Resort,Winter,Motorbike,Tourist Visa,3.5,Hiking,6806.7
TRIP-022099,Cairo,Egypt,Africa,30.0444,31.2357,EGP,01-02-2021,9,8,4457.7,35661.6,Leisure,Thai Airways,5-Star Hotel,Spring,Motorbike,Tourist Visa,1.5,Beach,11710
TRIP-022100,Madrid,Spain,Europe,40.4168,-3.7038,EUR,11-06-2018,7,8,9074.6,72596.8,Group Tour,Air France,Boutique Hotel,Winter,Bus,Tourist Visa,2.5,Hiking,6171.6
TRIP-022101,Sao Paulo,Brazil,South America,-23.5505,-46.6333,BRL,19-10-2024,13,5,5088.67,25443.35,Honeymoon,Singapore Airlines,Airbnb,Summer,Motorbike,Tourist Visa,4,Shopping,5167.1
TRIP-022102,Vienna,Austria,Europe,48.2082,16.3738,EUR,02-10-2024,28,1,2114.56,2114.56,Backpacking,Singapore Airlines,Guest House,Spring,Bus,On Arrival,5,Wildlife Safari,3402.3
TRIP-022103,Barcelona,Spain,Europe,41.3851,2.1734,EUR,26-01-2021,20,6,7883.11,47298.66,Backpacking,United,Homestay,Winter,Motorbike,Transit Visa,2.5,Photography,14196.6
TRIP-022104,Sao Paulo,Brazil,South America,-23.5505,-46.6333,BRL,16-10-2024,11,10,4601.92,46019.2,Honeymoon,British Airways,Homestay,Autumn,Walking Tour,Business Visa,1.5,Beach,5343.8
TRIP-022105,Cusco,Peru,South America,-13.5319,-71.9675,PEN,13-10-2023,13,2,1715.71,3431.42,Business,Korean Air,Guest House,Spring,Flight,Transit Visa,4,Sightseeing,4185.8
TRIP-022106,Dakar,Senegal,Africa,14.7167,-17.4677,XOF,02-01-2018,1,1,8221.84,8221.84,Business,Korean Air,Homestay,Summer,Motorbike,On Arrival,2.5,Wildlife Safari,7342.6
TRIP-022107,Prague,Czech Republic,Europe,50.0755,14.4378,CZK,25-05-2020,30,4,964.95,3859.8,Family,Emirates,4-Star Hotel,Spring,Motorbike,On Arrival,4.5,Skiing,2536.3
TRIP-022108,Lisbon,Portugal,Europe,38.7223,-9.1393,EUR,11-06-2023,5,6,4796.11,28776.66,Backpacking,Air France,4-Star Hotel,Autumn,Cruise,Transit Visa,2.5,Hiking,9978.5
TRIP-022109,Copenhagen,Denmark,Europe,55.6761,12.5683,DKK,19-02-2021,24,7,4088.71,28620.97,Group Tour,Emirates,4-Star Hotel,Spring,Bicycle,Visa Free,1.5,Sightseeing,7109.1
TRIP-022110,Toronto,Canada,North America,43.6532,-79.3832,CAD,31-01-2022,6,7,4517.34,31621.38,Business,Singapore Airlines,Resort,Summer,Car Rental,Tourist Visa,4.5,Diving,5763.7
TRIP-022111,Cairo,Egypt,Africa,30.0444,31.2357,EGP,26-03-2018,14,1,3575.35,3575.35,Solo,Cathay Pacific,Resort,Winter,Bus,Visa Free,3,Food Tour,9068.8
TRIP-022112,Casablanca,Morocco,Africa,33.5731,-7.5898,MAD,27-03-2022,29,10,2667.99,26679.9,Luxury,Emirates,4-Star Hotel,Autumn,Walking Tour,E-Visa,4,Cultural,6214.4
TRIP-022113,Salzburg,Austria,Europe,47.8095,13.055,EUR,07-02-2024,7,9,6546.45,58918.05,Budget,Lufthansa,Airbnb,Summer,Bicycle,On Arrival,3,Skiing,4598.7
TRIP-022114,Bangkok,Thailand,Asia,13.7563,100.5018,THB,24-09-2024,3,3,2847.72,8543.16,Budget,Emirates,3-Star Hotel,Autumn,Bus,Business Visa,5,Sightseeing,9622.9
TRIP-022115,Paris,France,Europe,48.8566,2.3522,EUR,20-09-2022,13,1,8016.52,8016.52,Luxury,Delta,Guest House,Summer,Cruise,Business Visa,5,Sightseeing,9068.8
TRIP-022116,Hong Kong,China,Asia,22.3193,114.1694,HKD,04-04-2021,1,8,237.6,1900.8,Backpacking,Korean Air,4-Star Hotel,Summer,Walking Tour,E-Visa,5,Sightseeing,10965.7
TRIP-022117,Dar es Salaam,Tanzania,Africa,-6.7924,39.2083,TZS,18-07-2021,27,8,7522.36,60178.88,Group Tour,IndiGo,Boutique Hotel,Autumn,Cruise,Tourist Visa,5,Skiing,4227
TRIP-022118,Florence,Italy,Europe,43.7696,11.2558,EUR,24-10-2020,20,8,4584.44,36675.52,Family,Qatar Airways,Camping,Spring,Train,Tourist Visa,4,Sightseeing,14174.3
TRIP-022119,Hanoi,Vietnam,Asia,21.0285,105.8542,VND,21-12-2020,25,8,260,2080,Honeymoon,Air France,4-Star Hotel,Winter,Walking Tour,Transit Visa,1.5,Wildlife Safari,10859.9
TRIP-022120,Sao Paulo,Brazil,South America,-23.5505,-46.6333,BRL,17-09-2019,9,8,679.49,5435.92,Group Tour,Thai Airways,3-Star Hotel,Summer,Bus,On Arrival,3.5,Hiking,12469.5
TRIP-022121,Montreal,Canada,North America,45.5017,-73.5673,CAD,10-01-2024,30,4,4811.65,19246.6,Solo,British Airways,Homestay,Autumn,Bus,Business Visa,1.5,Wildlife Safari,3076
TRIP-022122,Madrid,Spain,Europe,40.4168,-3.7038,EUR,16-05-2023,14,2,8403.3,16806.6,Adventure,Korean Air,5-Star Hotel,Summer,Bicycle,Business Visa,3,Diving,2030.8
TRIP-022123,Florence,Italy,Europe,43.7696,11.2558,EUR,18-04-2022,1,10,3430.89,34308.9,Adventure,Cathay Pacific,Hostel,Autumn,Motorbike,Transit Visa,1,Food Tour,3856.4
TRIP-022124,Havana,Cuba,North America,23.1136,-82.3666,CUP,25-08-2019,23,4,5546.01,22184.04,Luxury,Korean Air,5-Star Hotel,Spring,Motorbike,Business Visa,1.5,Cultural,2554.9
TRIP-022125,Split,Croatia,Europe,43.5081,16.4402,EUR,21-02-2023,13,5,7062.55,35312.75,Backpacking,Qatar Airways,Guest House,Autumn,Bus,Transit Visa,5,Shopping,2637.4
